Cycle;FreqIndex;Omega;Iterations;Error;Time;FromFunction
0;1;10.78004;29;8.301761408802122e-5;4.067953425;SensMatVec
0;1;10.78004;26;8.179761789506301e-5;3.609262079;SensTMatVec
0;1;10.78004;29;9.504141780780628e-5;4.106303331;SensMatVec
0;1;10.78004;27;7.534874748671427e-5;3.815331352;SensTMatVec
0;1;10.78004;30;8.83932807482779e-5;4.322336851;SensMatVec
0;1;10.78004;27;7.539645594079047e-5;3.784156459;SensTMatVec
0;1;10.78004;28;9.535782737657428e-5;3.862027105;SensMatVec
0;1;10.78004;26;9.974976273952052e-5;3.861262203;SensTMatVec
0;1;10.78004;39;6.978577857807977e-7;5.427054888;getData
0;1;10.78004;27;8.15874373074621e-5;3.902158307;SensTMatVec
0;1;10.78004;33;7.547297718701884e-5;5.274658919;SensMatVec
0;1;10.78004;28;7.373461994575337e-5;3.993320665;SensTMatVec
0;1;10.78004;32;7.193099736468866e-5;4.706288574;SensMatVec
0;1;10.78004;27;9.124485222855583e-5;3.62949623;SensTMatVec
0;1;10.78004;30;9.864102321444079e-5;4.167130162;SensMatVec
0;1;10.78004;27;9.52325135585852e-5;3.89508656;SensTMatVec
0;1;10.78004;30;7.410941179841757e-5;4.368121056;SensMatVec
0;1;10.78004;27;7.387769437627867e-5;3.995821276;SensTMatVec
0;1;10.78004;30;8.325415547005832e-5;4.265497282;SensMatVec
0;1;10.78004;27;9.436118853045627e-5;3.777961721;SensTMatVec
0;1;10.78004;32;9.874493844108656e-5;4.543410057;SensMatVec
0;1;10.78004;28;7.38716553314589e-5;4.073305879;SensTMatVec
0;1;10.78004;32;8.313791477121413e-5;4.55650384;SensMatVec
0;1;10.78004;27;9.616247552912682e-5;3.741178538;SensTMatVec
0;1;10.78004;38;7.856344268475368e-7;5.391944848;getData
0;1;10.78004;27;7.171368633862585e-5;3.653502258;SensTMatVec
0;1;10.78004;32;7.948820712044835e-5;4.543595449;SensMatVec
0;1;10.78004;27;9.420618880540133e-5;4.308689659;SensTMatVec
0;1;10.78004;30;8.63144887262024e-5;4.780010282;SensMatVec
0;1;10.78004;27;7.569707668153569e-5;3.842979682;SensTMatVec
0;1;10.78004;30;8.966062887338921e-5;4.247748731;SensMatVec
0;1;10.78004;27;8.869774319464341e-5;3.880535381;SensTMatVec
0;1;10.78004;29;8.759718912187964e-5;4.204698305;SensMatVec
0;1;10.78004;26;9.086919453693554e-5;3.722134328;SensTMatVec
0;1;10.78004;30;7.133207691367716e-5;4.30027742;SensMatVec
0;1;10.78004;27;8.750855340622365e-5;3.831551803;SensTMatVec
