Cycle;FreqIndex;Omega;Iterations;Error;Time;FromFunction
0;1;10.78004;50;9.08793396092733e-9;3.529522809;getData
0;1;10.78004;24;8.304168295580894e-5;1.684177934;SensTMatVec
0;1;10.78004;28;8.139275450957939e-5;2.073029083;SensMatVec
0;1;10.78004;24;9.579206380294636e-5;1.68897369;SensTMatVec
0;1;10.78004;28;7.369805098278448e-5;2.012810995;SensMatVec
0;1;10.78004;24;9.007620246848091e-5;1.683545572;SensTMatVec
0;1;10.78004;28;7.382690091617405e-5;1.972788358;SensMatVec
0;1;10.78004;24;9.986637451220304e-5;1.633475665;SensTMatVec
0;1;10.78004;27;7.978898793226108e-5;2.032009916;SensMatVec
0;1;10.78004;25;6.932244286872447e-5;1.884760867;SensTMatVec
0;1;10.78004;27;8.520575647708029e-5;1.944444708;SensMatVec
0;1;10.78004;25;6.969916285015643e-5;1.680907716;SensTMatVec
0;1;10.78004;27;9.6909272542689e-5;2.087969322;SensMatVec
0;1;10.78004;24;9.841401333687827e-5;1.657368519;SensTMatVec
0;1;10.78004;27;7.878642645664513e-5;1.84391119;SensMatVec
0;1;10.78004;24;8.430036541540176e-5;1.626228736;SensTMatVec
0;1;10.78004;50;9.303374959301891e-9;3.430751415;getData
0;1;10.78004;24;8.575432002544403e-5;1.610641276;SensTMatVec
0;1;10.78004;28;7.856557203922421e-5;2.052081102;SensMatVec
0;1;10.78004;24;9.665137622505426e-5;1.748114046;SensTMatVec
0;1;10.78004;27;9.211482392856851e-5;2.037705017;SensMatVec
0;1;10.78004;24;9.25425993045792e-5;1.761226187;SensTMatVec
0;1;10.78004;28;8.33799276733771e-5;1.906366268;SensMatVec
0;1;10.78004;25;7.517729682149366e-5;1.813213601;SensTMatVec
0;1;10.78004;27;7.336219277931377e-5;1.790883053;SensMatVec
0;1;10.78004;24;8.726045780349523e-5;1.742782449;SensTMatVec
0;1;10.78004;27;8.671767864143476e-5;1.82237459;SensMatVec
0;1;10.78004;25;7.004215876804665e-5;1.881836902;SensTMatVec
0;1;10.78004;27;9.916446288116276e-5;1.840776187;SensMatVec
0;1;10.78004;24;8.503908611601219e-5;1.754784426;SensTMatVec
0;1;10.78004;28;6.768100865883753e-5;2.193584745;SensMatVec
0;1;10.78004;25;7.225478475447744e-5;1.991974394;SensTMatVec
0;1;10.78004;60;9.461078143147006e-9;4.504653037;getData
0;1;10.78004;25;7.230014307424426e-5;1.950048848;SensTMatVec
0;1;10.78004;29;7.735905091976747e-5;2.282520388;SensMatVec
0;1;10.78004;25;8.420552330790088e-5;1.747097218;SensTMatVec
0;1;10.78004;29;6.838376430096105e-5;2.067222451;SensMatVec
0;1;10.78004;25;7.665926386835054e-5;1.725934061;SensTMatVec
0;1;10.78004;28;9.069040970643982e-5;1.94230408;SensMatVec
0;1;10.78004;25;8.075473306234926e-5;1.902245966;SensTMatVec
0;1;10.78004;28;7.39349634386599e-5;2.242229705;SensMatVec
0;1;10.78004;25;7.956269837450236e-5;1.765715895;SensTMatVec
0;1;10.78004;28;8.506987796863541e-5;1.996254507;SensMatVec
0;1;10.78004;25;9.263345418730751e-5;1.804418412;SensTMatVec
0;1;10.78004;29;7.267795444931835e-5;2.113544399;SensMatVec
0;1;10.78004;25;8.157786214724183e-5;1.872876392;SensTMatVec
0;1;10.78004;28;7.748043572064489e-5;2.056282818;SensMatVec
0;1;10.78004;25;7.356490823440254e-5;1.719035019;SensTMatVec
0;1;10.78004;50;9.912663578859338e-9;3.635928753;getData
0;1;10.78004;24;9.608344407752156e-5;1.782613736;SensTMatVec
0;1;10.78004;29;6.956662400625646e-5;2.072532086;SensMatVec
0;1;10.78004;25;7.734169048490003e-5;1.921404863;SensTMatVec
0;1;10.78004;28;7.912717410363257e-5;1.977009659;SensMatVec
0;1;10.78004;25;7.412709965137765e-5;1.777373091;SensTMatVec
0;1;10.78004;28;9.297517681261525e-5;1.869258077;SensMatVec
0;1;10.78004;25;8.045310096349567e-5;1.782722902;SensTMatVec
0;1;10.78004;27;9.238805068889633e-5;2.004018742;SensMatVec
0;1;10.78004;25;8.541659190086648e-5;1.915979138;SensTMatVec
0;1;10.78004;28;7.078189082676545e-5;2.086576455;SensMatVec
0;1;10.78004;25;7.562770042568445e-5;1.999441057;SensTMatVec
0;1;10.78004;28;9.400127601111308e-5;1.941625831;SensMatVec
0;1;10.78004;25;7.661186100449413e-5;1.804219797;SensTMatVec
0;1;10.78004;28;7.275739335455e-5;1.936395776;SensMatVec
0;1;10.78004;25;8.375928155146539e-5;1.969319063;SensTMatVec
0;1;10.78004;60;9.737135542309261e-9;4.245261215;getData
0;1;10.78004;25;8.390187576878816e-5;1.794705302;SensTMatVec
0;1;10.78004;29;9.621005301596597e-5;2.14376535;SensMatVec
